"#203 - 200 STINSON ST Hamilton, ON",Stinson,439900
"#1108 - 30 CANTERBURY PL Toronto, ON",Willowdale,448800
"64 GREENWOOD DR Angus, ON",Angus,392400
"24 -26 RUSSELL AVENUE Ottawa, ON",Sandy Hill,1325000
"3 PACIFIC AVENUE Ottawa, ON",Bells Corners East,89900
"#2801 - 101 Charles St Toronto, ON",Toronto,734800
"LOT 7 Vel-dor Cres Bracebridge, ON",Bracebridge,74900
"#212 - 650 SHEPPARD AVE Toronto, ON",Bathurst Manor,322800
"#1414 - 85 BLOOR ST E Toronto, ON",Toronto,419000
"1868 Canaan Road Ottawa, ON",Cumberland - Estates,375000
"3341 CARLING AVENUE Ottawa, ON",Crystal Bay - Lakeview Park - Britannia Village,799000
"238 King St North Bay, ON",North Bay,239900
"#2511 - 85 QUEENS WHARF RD Toronto, ON",Toronto,348888
"6566 DOREEN Drive Niagara Falls, ON",Niagara Falls,269900
"21 MCKAY Street Cambridge, ON",Christopher-Champlain,1155000
"#915 - 60 BYNG AVE Toronto, ON",Willowdale,339000
"49 JOHN TABOR TR Toronto, ON",Malvern,599888
"2202 Bridge Rd Oakville, ON",West Oakville,869300
"673 Glengrove Ave Toronto, ON",Toronto,1168000
"86348 LONDON RD Morris Turnberry, ON",Wingham,309900
"#2307 - 156 ENFIELD PL Mississauga, ON",Mississauga,399900
"1791 Maple Grove Road Kanata, ON",Stittsville,265000
"#96 - 3580 RUTHERFORD RD Vaughan, ON",Vaughan,681600
"1180 Rockingham Avenue Ottawa, ON",Alta Vista,0
"470 Clarendon St Saugeen Shores, ON",Southampton,259000
"#108 - 201 LLOYD MANOR RD Toronto, ON",Princess Margaret,85000
"621 MOUNT PLEASANT RD E Toronto, ON",Toronto,69000
"8500 Perth Road 164, Rr#1 . Listowel, ON",Listowel,4395000
"335 11TH CONCESSION RD E Hamilton, ON",Flamborough,1600000
"346 PICKEREL BAY ROAD White Lake, ON",White Lake,995900
"944 Eglinton Ave Toronto, ON",Toronto,129000
"176 Cavelletti Court Waterloo, ON",Waterloo,345000
"102 BIG TUB Road Northern Bruce Peninsula, ON",Tobermory,775000
"32 Austin Drive Waterloo, ON",Waterloo,499900
"#2107 - 170 SUMACH ST Toronto, ON",Toronto,469000
"35 Fox Run Drive Puslinch, ON",Guelph,1399000
"463 DAVIS Drive Kingston, ON",Kingston,339900
"LOT 7 Heron Pointe Road Port Colborne, ON",Port Colborne,84900
"#3902 - 59 Annie Craig Dr Toronto, ON",Mimico,1299888
"107 ESTHER DR Barrie, ON",Barrie,599000
"2046 Eckland Crt Mississauga, ON",Erin Mills,1999800
"131 St.Leger Street Kitchener, ON",Mount Hope Huron Park,1499
"#2308 - 2000 ISLINGTON AVE Toronto, ON",Kingsview Village,479900
"101 - 33 THE GREENS AT DEERHURST Huntsville, ON",Dwight,165000
"373 Airport Rd South River, ON",South River,325500
"31 Knightswood Rd Toronto, ON",York Mills,14800000
"1833 STONE ROAD Admaston, ON",Renfrew,279900
"#1017 - 386 YONGE ST Toronto, ON",Toronto,569900
"244 WELLINGTON Road London, ON",South London,379000
"24 Daleberry Pl Toronto, ON",Windfields,5998000
"#2402 - 7 MABELLE AVE Toronto, ON",Islington - City Centre West,378500
"1100 JALNA BL|Unit 508 London, ON",White Oaks,74900
"111 QUEENS QUAY W Toronto, ON",Toronto,54786
"17 Erinwood Dr Erin, ON",Erin,998000
"950 Southdown Rd Mississauga, ON",Mississauga,59000
"243 DUNDAS Street Greater Napanee, ON",Napanee,1199900
"7 Dwyer Ave Timmins, ON",Schumacher,125000
"1430 JALNA BL|Unit 12 London, ON",White Oaks,114900
"6097 Laurentide Windsor, ON",Windsor,287500
"555 ANAND PRIVATE UNIT#107 Ottawa, ON",Hunt Club Woods - Quintarra - Revelstoke - Riverside South P,249000
"108 LANIGAN CRESCENT Ottawa, ON",Stittsville,425000
"108 Armoy Lane Freelton, ON",Flamborough,327500
"4172 PHEASANT RUN RD Mississauga, ON",Erin Mills,499900
"16 Monterey Drive Ottawa, ON",Briar Green - Leslie Park,280000
"#1208 - 2 Westney Rd Ajax, ON",Ajax,299900
"24 MINSTREL Court Hamilton, ON",Mountview,399000
"#33 - 2550 BIRCHMOUNT RD Toronto, ON",Tam O'Shanter,449900
"205 Broken Oak Crescent Kitchener, ON",Forest Heights,320000
"2338 COLDSTREAM Drive Burlington, ON",Burlington,459900
"#2108 - 770 BAY ST Toronto, ON",Toronto,459000
"602 VAN HORNE AVE Toronto, ON",Pleasant View,1100000
"6533 REIXINGER RD Niagara Falls, ON",Niagara Falls,1655000
"1356 Bethamy Lane Ottawa, ON",Beacon Hill South - Cardinal Heights,169900
"0000 CONLEY ROAD Ottawa, ON",Munster Hamlet - Richmond,49900
"268 Falconridge Drive Kitchener, ON",Bridgeport North,559990
"#112 - 1050 FALGARWOOD DR Oakville, ON",Oakville,309900
"382 Renda St Kingston, ON",Auden Park,439900
"2006 BLUE RIDGE CRES Pickering, ON",Pickering,549000
"2423 ORIENT PARK DRIVE Ottawa, ON",Blackburn Hamlet,299900
"471 Holtby Avenue Burlington, ON",Burlington,799880
"7100 Walworth Crt Mississauga, ON",Meadowvale Village,749900
"1846 ATTAWANDARON RD London, ON",Medway,214900
"17 APPLEWOOD Lane London, ON",Southcrest,254900
"694 Morrish Rd Toronto, ON",Highland Creek,725000
"#3 - 175 Jones Ave Toronto, ON",Leslieville,747400
"83 Elgin Dr Brampton, ON",Brampton,679900
"347 SUGAR PINE CRESCENT Ottawa, ON",Kanata,619000
"1399 RENNIE ST Oshawa, ON",Taunton,627700
"0 Gorham St Newmarket, ON",Newmarket,249900
"#17 - 3050 Erin Centre Blvd Mississauga, ON",Erin Mills,479900
"#401 - 707 EGLINTON AVE W Toronto, ON",Toronto,513000
"240 ALLISON AVENUE Ottawa, ON",Carlingwood West - Glabar Park - McKellar Heights,599000
"245 Mill St Stirling-rawdon, ON",Stirling,269000
"14 Woodward Av London, ON",West London,269900
"1420 SOUTH CAMERON Windsor, ON",Windsor,329000
"220 OSSINGTON AVE Toronto, ON",Trinity - Bellwoods,149900
"140 - 170 JOZO WEIDER Boulevard BLUE MOUNTAIN, ON",The Blue Mountains,249900
"2461 Dwight Crescent Ottawa, ON",Hawthorne Meadows - Sheffield Glen,475000
"34 Copper St Sudbury, ON",Sudbury,159700
"57 CENTURY ST Hamilton, ON",Central Hamilton,389000
"2133 Dunedin Rd Oakville, ON",Oakville,1490000
"#807 - 1615 BLOOR ST Mississauga, ON",Mississauga,244900
"112 MAYAPPLE Crescent Ilderton, ON",Ilderton,524900
"77 WESTRA Drive Guelph, ON",Guelph,749900
"124 BELVIEW Avenue Hamilton, ON",Crown Point West,259900
"20 Baigent Crt Ameliasburg, ON",Ameliasburgh,849900
"0 ELOY Road North Bay, ON",North Bay,898000
"622 LYON STREET S Ottawa, ON",The Glebe,849000
"#1916 - 5 Sheppard Ave Toronto, ON",Jane and Finch,439000
"65 Edgehill Drive Kitchener, ON",Pioneer Tower West,929900
"Lot 1 &amp;2 PARRATT RD Uxbridge, ON",Uxbridge,150000
"42 Rovinelli Rd Toronto, ON",Malvern,849000
"37 Birkbank Drive Oakville, ON",Oakville,1895000
"83 SUMMERFIELD CRES Brampton, ON",Brampton,579900
"341 OLIVE AVE Oshawa, ON",Central Oshawa,299900
"195 LINWOOD Street London, ON",Huron Heights,182900
"204 MILLPOND Place Kingston, ON",Cataraqui North,394760
"223-C Clare St Tweed, ON",Thomasburg,37500
"2219 DANDURAND BL Windsor, ON",South Cameron,399000
"#403 - 655 Beauparc Private Ottawa, ON",Industrial Park,379900
"#103 - 655 Beauparc Private Ottawa, ON",Industrial Park,244400
"5520 Wicklow Drive Ottawa, ON",Manotick,1599000
"115 - 353 COMMISSIONERS Road West London, ON",Southcrest,183900
"171 Algoma Espanola, ON",Espanola,169000
"#65 - 384 Yonge St Toronto, ON",Toronto,358000
"37 HERMAN STREET Petawawa, ON",Petawawa,245900
"#60 - 50 KARACHI DR Markham, ON",Markham,218000
"LOT 15 -17 BRUCE ROAD 13 Southampton, ON",Southampton,69900
"#1516 - 28 SOMMERSET WAY Toronto, ON",Willowdale,829000
"80 Palomino Dr Richmond Hill, ON",Richmond Hill,998000
"393 Fairview Drive Brantford, ON",Brantford,349900
"PT PARK LOT 8 -9 8TH ST E Owen Sound, ON",Owen Sound,2400000
"1481 Heron Road Ottawa, ON",Ledbury - Heron Gate - Ridgemont - Elmwood,800000
"161 Harding Blvd Toronto, ON",Birch Cliff,599000
"HWY 50 RD Caledon, ON",Bolton,1200000
"87 Highwood Private Ottawa, ON",Rockcliffe - Manor Park,430000
"13 976 Shadeland Avenue Burlington, ON",Aldershot,1139000
"758 ST ANDRE DRIVE UNIT#82B Ottawa, ON",Orléans,174900
"147 Fourth Ave North Bay, ON",North Bay,186000
"28 MANSUR TERR Toronto, ON",York University Heights,967000
"1819 Woodview Ave Pickering, ON",Pickering,1400000
"#2106 - 224 King St Toronto, ON",Weston,319900
"34 Antelope Dr Toronto, ON",Rouge,829800
"91 Beechwood Ave Brock, ON",Beaverton,499990
"194 Marshall Street Waterloo, ON",Waterloo,809900
"16 SASCO WAY Essa, ON",Essa,468900
"110 Carleton St Cornwall, ON",Cornwall,108900
"#3206 - 5162 Yonge St Toronto, ON",Willowdale,618000
"622 CHAPEL STREET Ottawa, ON",Sandy Hill,419900
"6952 Forest Park Dr Mississauga, ON",Mississauga,899900
"298-306 Colborne Street Brantford, ON",Brantford,825000
"345 Metcalfe Street Guelph, ON",Waverley,340000
"179 SCOUT STREET Ottawa, ON",Civic Hospital - Experimental Farm - Central Park,379900
"#412 - 3 Ellesmere St Richmond Hill, ON",Bayview Glen,244900
"507 Danforth Ave Toronto, ON",Riverdale,149000
"#3410 - 125 VILLAGE GREEN SQ Toronto, ON",Agincourt,389800
"#4 C - 36 HAZELTON AVE Toronto, ON",Toronto,3128000
"8 NORTH STREET Perth, ON",Perth,319000
"227 CACHE BAY Road West Nipissing, ON",West Nipissing,166500
"1038 BOYES BRIDGE LANE Gravenhurst, ON",Gravenhurst,195000
"25 COLLIER Road N Thorold, ON",Thorold,629000
"3551 GARRARD RD Whitby, ON",Whitby,1410000
"73 Brinloor Blvd Toronto, ON",Scarborough Village,799900
"87 KRUG Street Kitchener, ON",Auditorium,294900
"151 LAKESHORE RD E Oakville, ON",Oakville,49900
"68 APPLEWOOD Drive Kincardine, ON",Tiverton,54800
"3018 Morning Star Dr Mississauga, ON",Malton,524900
"057426 12TH LINE Meaford, ON",Meaford,498500
"1800 Tecumseh Windsor, ON",University,9
"#503 - 18 SPRING GARDEN AVE Toronto, ON",Willowdale,392888
"#1207 - 2550 LAWRENCE AVE E Toronto, ON",Dorset Park,229000
"39 Ridgeway Pl Belleville, ON",Belleville,224900
"#1503 - 21 Knightsbridge Rd Brampton, ON",Brampton,222000
"#140,141 - 2960 Drew Rd Mississauga, ON",Mississauga,1399999
"LOT 2 - 6040 WILLOWGROVE Trail Burlington, ON",Burlington,845000
"47 AHO Road Bruce Mines, ON",Bruce Mines,279900
"#930 - 10 CAPREOL CRT Toronto, ON",Toronto,455000
"41 Nottingham Street Guelph, ON",Old City,244900
"3580 Tecumseh Windsor, ON",East Windsor,12
"9 Major Street Kitchener, ON",Mount Hope Huron Park,259900
"#1207 - 28 SOMMERSET WAY Toronto, ON",Willowdale,839000
"#B - 8 Meadowlands Drive Ottawa, ON",Crestview - Meadowlands,615000
"22 River Valley Drive Kitchener, ON",Hidden Valley,1399900
"#3B - 4773 Yonge St Toronto, ON",Willowdale,580000
"2958 9TH LINE ROAD Carleton Place, ON",Carleton Place,325000
"111 Riverside Dr Windsor, ON",City Centre,118000
"5928 Ballantrae Windsor, ON",Malden,309900
"37 NORTHBROOK ROAD Petawawa, ON",Petawawa,249900
"2300 Upper Middle Road Oakville, ON",Burlington,414900
"13 Bedford Road Guelph, ON",Guelph,569900
"215 Cameron St Sarnia, ON",Sarnia,99900
"6 Woodhaven Dr Brampton, ON",Brampton,599000
"65 Greyrock Ct London, ON",Huron Heights,568800
"126 26 Highway Meaford, ON",Meaford,55000
"#1711 - 45 Charles St Toronto, ON",Toronto,448888
"20064 Shaws Creek Rd Caledon, ON",Caledon,799900
"311 Dundas Street Cambridge, ON",Cambridge,20
"2020 JASMINE CRESCENT UNIT#1017 Ottawa, ON",Beacon Hill South - Cardinal Heights,134900
"376 HILTON Place London, ON",Argyle,389900
"V/L Lapointe Lakeshore, ON",Essex,129900
"962 St Clair Ave Toronto, ON",St. Clair West Village,119000
"0 RICHARDSON Drive Desbarats, ON",Desbarats,279900
"12845 MCCOWAN RD Whitchurch-Stouffville, ON",Whitchurch-Stouffville,1399000
"4280 HOWARD AV Windsor, ON",Roseland,475000
"44 OLD CUT BLVD BLVD W Norfolk, ON",Port Rowan,479000
"544 Talbot St London, ON",Central London,269900
"#201 - 3555 DERRY RD E Mississauga, ON",Malton,217000
"28 Township Ave Richmond Hill, ON",Richmond Hill,1048000
"110 FRESHMEADOW DR Toronto, ON",Hillcrest Village,759000
"1179 BRUCE SAUGEEN TOWNLINE Kincardine, ON",Paisley,799900
"631 ST GERMAIN AVE Toronto, ON",Nortown,2429000
"595 Leighland Drive Waterloo, ON",Beechwood,699900
"85 - 409 JOSEPH Street Port Elgin, ON",Port Elgin,242900
"64 DESJARDINS Street Garson, ON",Sudbury,234900
"1625 Niagara Parkway Parkway Fort Erie, ON",Bridgeburg,525000
"#210 - 73 King William Cres Richmond Hill, ON",Bayview Glen,363900
"#4107 - 50 Absolute Ave Mississauga, ON",Mississauga,279900
"1241 DAPRAT AVENUE Cornwall, ON",Cornwall,367500
"153 PARADISE LANE Douglas, ON",Douglas,289900
"321 SALISBURY Street London, ON",Carling,209777
"4 SHANNON Street Orillia, ON",Orillia,244900
"428 BEAM STREET Ottawa, ON",Kanata,309900
"218 PARK PL Street Peterborough, ON",Peterborough,269900
"17 NIAGARA Street Brantford, ON",Brantford,299900
"1244 Melba Road Mississauga, ON",Lakeview,2000000
"298 Lescaut Rd Midland, ON",Midland,244900
"#212 - 35 HAYDEN ST Toronto, ON",Toronto,529000
"80 NEW LAKESHORE Road Port Dover, ON",Port Dover,2950000
"61 Boydwood Lane Toronto, ON",Rouge,3599000
"#1727 - 700 Humberwood Blvd Toronto, ON",Rexdale,334900
"56 Millview Cres Toronto, ON",Rexdale,664900
"931 Glasgow Street Kitchener, ON",Highland West,209888
"245 MCCULLOUGH LAKE Drive TOWNSHIP OF CHATSWORTH, ON",Chatsworth,289000
"#6 &amp; 7 - 1650 Dundas St Mississauga, ON",Mississauga,169000
"18 NEPEAN STREET UNIT#PH1 Ottawa, ON",Centretown,245000
"3096 Devon Windsor, ON",Devonshire Heights,6
"4 Grist Mill Dr Halton Hills, ON",Halton Hills,639900
"555 WILLAIMSPORT Road Huntsville, ON",Huntsville,89000
"#105 - 712 Davis Dr Newmarket, ON",Newmarket,299900
"45 KEYS DR Ajax, ON",Ajax,559000
"115 HAMILTON Street Waterdown, ON",Waterdown,220000
"391 GOLD CREEK ROAD Carleton Place, ON",Carleton Place,599900
"LOT#51 NASHVILLE Circle Hamilton, ON",Gershome,699900
"265-267 Dundas St Dereronto, ON",Deseronto,199000
"2039 Hunking Dr Oshawa, ON",Taunton,769900
"152 BENSON Avenue Peterborough, ON",Peterborough,325000
"1031 MAIN ST E Hamilton, ON",Crown Point West,598000
"221 Springmount Place Kitchener, ON",Idlewood,720000
"47 Raspberry Lane Guelph, ON",Grange Hill East,399900
"#408 - 199 Front St Belleville, ON",Belleville,242400
"#B Clayton`s Bay Trail Magnetawan, ON",Magnetawan,399000
"78 OTTAWAY AVENUE Barrie, ON",Barrie,389900
"#2309 - 2220 LAKE SHORE BLVD Toronto, ON",Mimico,418000
"#2410 - 5 VALHALLA INN RD Toronto, ON",Islington - City Centre West,314900
"257 OTONABEE AVE Toronto, ON",Newtonbrook,1728000
"#231 - 8201 Islington Ave Vaughan, ON",Woodbridge,350000
"2092 Devon Road Oakville, ON",Oakville,2850000
"#405 - 275 YORKLAND RD Toronto, ON",Henry Farm,329000
"220 SHORE Road Southampton, ON",Southampton,899000
"3368 Mustang Street Navan, ON",Navan,995000
"61 &amp; 65A Stanley St Trenton, ON",Trenton,169900
"1835 SAUNDERSON DRIVE Ottawa, ON",Elmvale - Eastway - Riverview - Riverview Park West,364900
"#1109 - 75 St Nicholas St Toronto, ON",Toronto,439888
"59 New Forest Sq Toronto, ON",L'Amoreaux,899000
"#101 - 12 Rean Dr Toronto, ON",Bayview Village,419900
"2460 Carrington Place Oakville, ON",Oakville,4888888
"#2604 - 80 MARINE PARADE DR Toronto, ON",Mimico,479999
"174 Hawthorne Avenue Ottawa, ON",Old Ottawa East,509900
"3682 BLACK CREEK Road Stevensville, ON",Fort Erie,319900
"469 CHESTER Street London, ON",Highland,235000
"60 Arkell Road Guelph, ON",Guelph,510595
"LOT 3 LAKE MESOMIKENDA Gogama, ON",Gogama,155000
"1386 HWY 11 N HIGH N Gravenhurst, ON",Gravenhurst,45000
"37 SIXTH ST Georgina, ON",Georgina,549900
"80 KING WILLIAM Street Hamilton, ON",Central Hamilton,0
"36 AYLESBURY DR Brampton, ON",Brampton,629900
"1507 BENJAMIN DR London, ON",Huron Heights,324900
"1205 144 Park Street Waterloo, ON",Waterloo,394900
"#1531 - 3 GREYSTONE WALK DR Toronto, ON",Kennedy Park,319000
"633 Garibaldi Av London, ON",Uplands,359900
"33 Tessa Blvd Belleville, ON",Belleville,326900
"572 WAITE Road Pontypool, ON",Pontypool,849000
"505 - 260 VILLAGEWALK Boulevard London, ON",Sunningdale,400000
"47 Helmsdale Drive Kanata, ON",Kanata,288500
"3371 WHILABOUT Terrace Oakville, ON",Bronte,949900
"89 Hunter St Peterborough, ON",Peterborough,99900
"13E HALLIDAY DR Tavistock, ON",Tavistock,345500
"109 BURLOAK Drive Oakville, ON",Bronte,1029000
"69 LUTSCH Leamington, ON",Leamington,200000
"1016 MISSISSAUGA HEIG DR Mississauga, ON",Mississauga,3889800
"86 Whittington Dr Hamilton, ON",Ancaster,769000
"3624 BRIDGEWATER Street Niagara Falls, ON",Niagara Falls,829000
"36 Melville Rd Peterborough, ON",Peterborough,524900
"280 Brant Avenue Brantford, ON",Brantford,244500
"121 YOUNG Street Hamilton, ON",Corktown,479900
"196 Dalhousie Street Brantford, ON",Brantford,10
"1030 Galaxie Avenue Ottawa, ON",Navan,469000
"1869 CRYSTAL CR London, ON",Argyle,269900
"#68 - 115 Wright Cres Kingston, ON",Calvin Park,249500
"66 TRANBY AVE Toronto, ON",Toronto,3800000
"#2406 - 70 DISTILLERY LANE Toronto, ON",Toronto,798800
"11 CARLTON ST Orillia, ON",Orillia,269500
"3650 Byng Windsor, ON",Devonshire Heights,184900
"#807 - 250 Scarlett Rd Toronto, ON",Rockcliffe - Smythe,322000
"46 Mosswood Rd Vaughan, ON",Thornhill,899800
"11 BIRCHFIELD CRES Caledon, ON",Caledon,489900
"7 Summershade Private Ottawa, ON",Civic Hospital - Experimental Farm - Central Park,549900
"146 BALSAM Avenue South Hamilton, ON",Blakeley,449400
"#108 - 213 Leonard St North Bay, ON",North Bay,144900
"#1806 - 26 OLIVE AVE Toronto, ON",Willowdale,285000
"#1755 - 23 Cox Blvd Markham, ON",Markham,858800
"#8 - 70 Briargate Private Ottawa, ON",Orléans,209900
"## 19 - 4265 Thomas Alton Blvd Burlington, ON",Burlington,402557
"3 Glenview Cres Perth, ON",Perth,259900
"#304 - 170 SUMACH ST E Toronto, ON",Toronto,339900
"1018 SUTHERLANDS POINT RD Gravenhurst, ON",Gravenhurst,2495000
"#737 - 1881 MCNICOLL AVE Toronto, ON",Milliken,459000
"#605 - 5 ST JOSEPH ST Toronto, ON",Toronto,588000
"1208 MILNA DR Oakville, ON",Oakville,1780000
"#7 - 7089 Torbram Rd Mississauga, ON",Mississauga,159900
"#2709 - 70 Temperance St Toronto, ON",Toronto,459000
"625 GARAFRAXA Street South Durham, ON",Durham,54900
"80 SANDMERE AVE Brampton, ON",Brampton,699900
"11960 BOULDER Windsor, ON",East Riverside,237900
"71 BURTON AV Barrie, ON",Barrie,369900
"92 MAIN East Chelmsford, ON",Chelmsford,214900
"90 ARROWOOD CRES Vaughan, ON",Woodbridge,967888
"375 MACNAB Street Hamilton, ON",North End West,0
"210 1490 Bishops Gate Oakville, ON",Glen Abbey,399900
"2450 POST RD Oakville, ON",Uptown Core,417000
"1514 - 45 POND MILLS Road London, ON",Glen Cairn,122500
"631 MCGEE STREET Pembroke, ON",Pembroke,115000
"60 Pipes O Pan Lane Sundridge, ON",Sundridge,699900
"1460 PIERRE Windsor, ON",Walkerville,129888
"210 208 Silvercreek Parkway N Guelph, ON",Onward Willow,197000
"2520 TOKALA TL London, ON",Fox Hollow,419000
"465 DUCLOS POINT RD Georgina, ON",Georgina,450000
"692 -94 PIERRE Windsor, ON",Walkerville,185000
"361 DORAN STREET Pembroke, ON",Pembroke,229900
"8 FRONTENAC Crescent Kapuskasing, ON",Kapuskasing,98800
"42 Bridgeport Road Waterloo, ON",Waterloo,319900
"1 292 St. Clair Avenue Toronto, ON",Toronto,2175000
"1259 MCCRON CRES Newmarket, ON",Newmarket,739000
"Merganser Trail Haliburton, ON",Haliburton,309000
"257 Owen Street Simcoe, ON",Simcoe,119900
"317 Carling Terrace Wingham, ON",Wingham,143900
"1276 Highway 37 Other Belleville, ON",Belleville,229900
"13 Springgarden Cres Hamilton, ON",Stoney Creek,739000
"43 MONTEREY DRIVE Ottawa, ON",Briar Green - Leslie Park,277900
"105 Cleveland St Toronto, ON",Toronto,1598800
"#1002 - 60 Mcleod Street Ottawa, ON",Golden Triangle,344900
"340 CHESTERMERE CRESCENT Ottawa, ON",Chapman Mills - Rideau Crest - Davidson Heights,428000
"8311 WHITE CHURCH Road Mount Hope, ON",Mount Hope,499900
"#2710 - 90 PARK LAWN RD Toronto, ON",Humber Bay,419900
"191 Lakeshore Road Oakville, ON",Oakville,55
"#519 - 29 QUEENS QUAY Toronto, ON",Toronto,938000
"13960 LIMERICK ROAD Chesterville, ON",Chesterville,49900
"1600 CULVER DR|Unit 18 London, ON",Argyle,119000
"#8 - 100 Thomas St Kingston, ON",Kingston,139900
"125 Gravel Ridge Trail Kitchener, ON",Laurentian West,450000
"#326 - 36 Via Bagnato Toronto, ON",Lawrence Heights,364900
"159 Farah Ave Temiskaming Shores, ON",New Liskeard,439000
"3840 MAVIS STREET Ottawa, ON",Blossom Park - Blossom Park West - Sawmill Creek/ Timbermill,395900
"424 18TH Avenue Hanover, ON",Hanover,449000
"LT 14 4TH LINE The Blue Mountains, ON",The Blue Mountains,450000
"1105 WINDSOR Windsor, ON",South Central,109500
"31 FRESHMEADOW Way Guelph, ON",Parkwood Gardens,725000
"16 LLOYD Place Lindsay, ON",Lindsay,219900
"32 MARABROOK STREET Ottawa, ON",Chapman Mills - Rideau Crest - Davidson Heights,329900
"15 Byworth Blvd Toronto, ON",Kingsview Village,849888
"#10 - 100 ST REGIS CRES S Toronto, ON",York University Heights,550000
"1199 HAMILTON RD|Unit 61 London, ON",Hamilton Road,144500
"4041 RR # 35 Chelmsford, ON",Mississauga,209000
"115 Selgrove Crescent Oakville, ON",Oakville,2688888
"66 EMERSON AVE Toronto, ON",Wallace Emerson,1075000
"201 GRANDVISTA CRES Vaughan, ON",Woodbridge,3499800
"28 ROSEBOUGH Street Dundas, ON",Dundas,629900
"310 Oakwood Dr Burlington, ON",Burlington,849900
"#801 - 89 Dunfield Ave Toronto, ON",Toronto,495000
"342 EAST 23RD Street Hamilton, ON",Burkholme,289000
"#3504 - 2175 LAKE SHORE BLVD W Toronto, ON",Mimico,525000
"250 North Centre Rd London, ON",Sunningdale,304900
"737 MARION Windsor, ON",Walkerville,78900
"27 Copernicus Boulevard Brantford, ON",Brantford,2500
"#711 - 16 Harrison Garden Blvd Toronto, ON",Willowdale,25
